time,Tank2OutFlow,Tank2.puddle,Tank3OutFlow,Tank2.level,wt3_valve
605.15,0.500995211,38.77573494,1.387207048,0.989852124,0
605.2,0.499700009,38.77603861,0,1.015287139,1
605.25,0.498970668,38.7794149,1.378816965,0.983865317,0
605.3,0.499715263,38.7797167,0,1.009209931,1
605.35,0.500792923,38.78307266,1.37071869,0.978086731,0
605.4,0.500730804,38.78337267,0,1.003561652,1
605.45,0.49970001,38.78670982,1.363258514,0.972763466,0
605.5,0.499004725,38.78700816,0,0.998204707,1
605.55,0.499715264,38.79032726,1.356035944,0.967609746,0
605.6,0.501029269,38.79062399,0,0.993070174,1
605.65,0.500730805,38.79392602,1.349302246,0.962804865,0
605.7,0.499207014,38.79422125,0,0.988352034,1
605.75,0.499004726,38.79750736,1.342934559,0.958261153,0
605.8,0.500299928,38.79780117,0,0.983725663,1
605.85,0.50102927,38.80107182,1.336822972,0.953900184,0
605.9,0.500284675,38.80136426,0,0.979503433,1
605.95,0.499207015,38.80462075,1.331210435,0.949895315,0
606,0.499269135,38.80491194,0,0.97541396,1
606.05,0.500299929,38.8081546,1.325707524,0.945968672,0
606.1,0.500995214,38.80844456,0,0.971564206,1
606.15,0.500284675,38.81167439,1.320673956,0.942376931,0
606.2,0.498970671,38.81196323,0,0.967994134,1
606.25,0.499269135,38.81518091,1.315819913,0.938913291,0
606.3,0.500792926,38.81546866,0,0.964482378,1
606.35,0.500995215,38.8186746,1.311231801,0.935639409,0
606.4,0.499700013,38.81896132,0,0.961327675,1
606.45,0.498970671,38.82215657,1.306985069,0.932609122,0
606.5,0.499715267,38.82244233,0,0.958193176,1
606.55,0.500792927,38.82562697,1.302804185,0.92962582,0
606.6,0.500730807,38.82591179,0,0.955327123,1
606.65,0.499700013,38.82908681,1.299047764,0.926945397,0
606.7,0.499004729,38.82937079,0,0.952600675,1
606.75,0.499715268,38.83253645,1.295326962,0.924290391,0
606.8,0.501029273,38.83281959,0,0.949953182,1
606.85,0.500730808,38.8359764,1.291904061,0.921847954,0
606.9,0.499207018,38.83625876,0,0.94758645,1
606.95,0.499004729,38.83940742,1.288666615,0.91953785,0
607,0.500299932,38.83968905,0,0.945183252,1
607.05,0.501029273,38.84282958,1.28551456,0.917288677,0
607.1,0.500284678,38.8431105,0,0.943062954,1
607.15,0.499207018,38.84624381,1.282700155,0.915280437,0
607.2,0.499269138,38.84652409,0,0.940960783,1
607.25,0.500299932,38.84965014,1.279842779,0.913241534,0
607.3,0.500995217,38.84992978,0,0.938989952,1
607.35,0.500284679,38.8530492,1.27731047,0.911434586,0
607.4,0.498970674,38.85332825,0,0.937196334,1
607.45,0.499269139,38.85644139,1.274821277,0.909658404,0
607.5,0.500792929,38.85671988,0,0.935364153,1
607.55,0.500995218,38.85982683,1.272469048,0.907979953,0
607.6,0.499700016,38.86010478,0,0.933797428,1
607.65,0.498970674,38.86320627,1.270336265,0.906458089,0
607.7,0.49971527,38.86348372,0,0.932164306,1
607.75,0.50079293,38.86657956,1.268154043,0.904900948,0
607.8,0.50073081,38.86685652,0,0.930717752,1
607.85,0.499700016,38.86994742,1.266287286,0.90356891,0
607.9,0.499004732,38.87022395,0,0.929333389,1
607.95,0.499715271,38.87330993,1.264353095,0.902188753,0
608,0.501029276,38.87358601,0,0.92795479,1
608.05,0.500730811,38.87666731,1.262619371,0.900951641,0
608.1,0.499207021,38.87694299,0,0.926787753,1
608.15,0.499004732,38.88002011,1.260978982,0.899781129,0
608.2,0.500299935,38.8802954,0,0.925518823,1
